latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
42.30263,-83.14651,311.66,1.78,1.31,2025-04-27,1459,T,69,6.1NRT,295.9,14.99,D
42.29432,-83.15473,313.46,1.78,1.31,2025-04-27,1459,T,66,6.1NRT,293.55,18.19,D
41.87969,-79.31691,301.4,1.13,1.06,2025-04-27,1459,T,47,6.1NRT,287.37,5.25,D
41.46476,-81.67426,306.25,1.43,1.18,2025-04-27,1459,T,63,6.1NRT,292.16,7.35,D
40.89198,-77.70428,301.67,1.02,1.01,2025-04-27,1459,T,42,6.1NRT,290.73,4.06,D
40.65676,-77.81287,304.01,1.02,1.01,2025-04-27,1459,T,58,6.1NRT,289.07,5.89,D
40.66446,-80.34086,306.48,1.21,1.09,2025-04-27,1459,T,0,6.1NRT,291.06,8.52,D
40.00737,-77.99155,306.22,1.02,1.01,2025-04-27,1459,T,63,6.1NRT,288.9,7.04,D
39.48533,-74.59789,307.17,1.11,1.05,2025-04-27,1459,T,65,6.1NRT,290.14,8.03,D
36.35477,-76.80788,309.58,1.03,1.01,2025-04-27,1501,T,52,6.1NRT,291.22,9.76,D
36.05746,-76.44868,301.57,1.06,1.03,2025-04-27,1501,T,33,6.1NRT,285.98,4.76,D
33.00985,-79.88469,314,1.01,1.01,2025-04-27,1501,T,66,6.1NRT,291.35,10.83,D
32.34789,-84.86005,313.18,1.69,1.28,2025-04-27,1501,T,59,6.1NRT,294.76,11.87,D
32.34846,-84.86591,312.25,1.69,1.28,2025-04-27,1501,T,34,6.1NRT,294.22,10.55,D
30.29984,-85.01649,323.95,1.62,1.25,2025-04-27,1503,T,76,6.1NRT,298.28,32.69,D
30.29816,-85.00004,322.74,1.62,1.25,2025-04-27,1503,T,75,6.1NRT,299.89,28.6,D
26.60532,-80.88944,394.12,1,1,2025-04-27,1503,T,100,6.1NRT,311.55,210.39,D
26.60393,-80.87969,333.89,1,1,2025-04-27,1503,T,83,6.1NRT,311.18,24.15,D
18.87493,-101.63449,336.84,1.82,1.32,2025-04-27,1645,T,85,6.1NRT,304.28,68.71,D
30.35772,-98.9798,316.28,1.65,1.26,2025-04-27,1641,T,70,6.1NRT,295.79,18.03,D
42.72723,-91.22884,308.74,2.49,1.52,2025-04-27,1637,T,64,6.1NRT,289.39,29.82,D
18.87839,-101.64005,324.24,1.82,1.32,2025-04-27,1645,T,52,6.1NRT,304.19,26.84,D
41.63021,-87.12552,303.55,4.61,1.97,2025-04-27,1639,T,0,6.1NRT,290.47,39.75,D
30.48678,-102.87653,320.75,1.05,1.02,2025-04-27,1641,T,66,6.1NRT,303.89,10.74,D
18.87574,-101.62447,327.43,1.83,1.32,2025-04-27,1645,T,68,6.1NRT,303.24,39.11,D
18.7965,-101.30151,321.38,1.94,1.36,2025-04-27,1645,T,56,6.1NRT,306.09,17.8,D
30.7046,-109.22315,340.12,1.54,1.22,2025-04-27,1641,T,87,6.1NRT,304.96,58.42,D
19.02619,-102.98433,319.62,1.45,1.19,2025-04-27,1645,T,38,6.1NRT,303.3,13.11,D
30.67336,-109.13216,323.35,1.52,1.22,2025-04-27,1641,T,63,6.1NRT,307.35,15.4,D
29.73884,-108.65526,319.35,1.38,1.16,2025-04-27,1641,T,47,6.1NRT,298.89,15.84,D
19.14062,-103.79745,330.37,1.28,1.12,2025-04-27,1645,T,80,6.1NRT,306.23,24.27,D
19.13983,-103.80359,323.9,1.28,1.12,2025-04-27,1645,T,62,6.1NRT,306.11,15.2,D
27.689,-99.46368,318.5,1.74,1.29,2025-04-27,1641,T,23,6.1NRT,300.37,11.05,D
19.13794,-103.79165,323.53,1.29,1.13,2025-04-27,1645,T,71,6.1NRT,306.23,13.41,D
27.6778,-99.46626,318.47,1.74,1.29,2025-04-27,1641,T,25,6.1NRT,300.03,10.76,D
18.87121,-102.35316,326.91,1.62,1.25,2025-04-27,1645,T,68,6.1NRT,308.21,22.26,D
27.64962,-99.56552,319.59,1.71,1.28,2025-04-27,1641,T,33,6.1NRT,299.66,12.73,D
28.23548,-104.71439,331.95,1,1,2025-04-27,1641,T,76,6.1NRT,315.06,13.01,D
18.20085,-98.90614,321.96,3.05,1.66,2025-04-27,1645,T,68,6.1NRT,307.55,45.54,D
28.0732,-107.6768,339.91,1.17,1.08,2025-04-27,1641,T,74,6.1NRT,299.43,45.88,D
18.19912,-98.91239,320.25,3.05,1.66,2025-04-27,1645,T,63,6.1NRT,307.17,38.05,D
18.1944,-98.88679,319.92,3.06,1.66,2025-04-27,1645,T,59,6.1NRT,307.47,37.58,D
28.07177,-107.66529,329.05,1.17,1.08,2025-04-27,1641,T,43,6.1NRT,290.2,27.8,D
18.46748,-100.69736,338.26,2.19,1.43,2025-04-27,1645,T,87,6.1NRT,311.12,79.17,D
28.06372,-107.67776,333.64,1.17,1.08,2025-04-27,1641,T,67,6.1NRT,298.08,30.42,D
18.4589,-100.72144,338.22,2.18,1.43,2025-04-27,1645,T,87,6.1NRT,307.02,79.79,D
28.06232,-107.66652,343.41,1.17,1.08,2025-04-27,1641,T,84,6.1NRT,294.83,50.8,D
18.45503,-100.69992,385.27,2.19,1.43,2025-04-27,1645,T,100,6.1NRT,311.32,504.65,D
28.05565,-107.69014,326.18,1.17,1.08,2025-04-27,1641,T,46,6.1NRT,297.95,16.05,D
18.44264,-100.7028,366.3,2.19,1.43,2025-04-27,1645,T,100,6.1NRT,310.69,282.94,D
18.44146,-100.70937,352.72,2.19,1.43,2025-04-27,1645,T,84,6.1NRT,309.62,170.59,D
28.05421,-107.67855,396.98,1.17,1.08,2025-04-27,1641,T,100,6.1NRT,304.9,282.77,D
18.43776,-100.68799,329.48,2.19,1.44,2025-04-27,1645,T,58,6.1NRT,308.77,44.24,D
27.97897,-107.37844,345.93,1.13,1.06,2025-04-27,1641,T,93,6.1NRT,292.46,58.78,D
18.81897,-103.08939,317.31,1.44,1.19,2025-04-27,1645,T,34,6.1NRT,299.8,15.46,D
27.97153,-107.37433,341,1.13,1.06,2025-04-27,1641,T,81,6.1NRT,300.47,39.25,D
18.5696,-102.27863,315.82,1.66,1.27,2025-04-27,1645,T,39,6.1NRT,302.33,11.86,D
18.59813,-102.57967,321.54,1.58,1.24,2025-04-27,1645,T,67,6.1NRT,302.94,21.24,D
27.96513,-107.39815,348.5,1.13,1.06,2025-04-27,1641,T,88,6.1NRT,294.67,63.74,D
18.30773,-100.98263,322.09,2.09,1.41,2025-04-27,1645,T,58,6.1NRT,306.94,23.14,D
27.538,-107.96237,322.28,1.19,1.09,2025-04-27,1641,T,76,6.1NRT,297.24,19.45,D
18.10452,-100.07499,314.85,2.49,1.52,2025-04-27,1645,T,41,6.1NRT,303.47,19.72,D
27.53659,-107.95089,321.34,1.19,1.08,2025-04-27,1641,T,75,6.1NRT,297.97,17.95,D
18.61478,-103.35856,313.77,1.39,1.17,2025-04-27,1645,T,40,6.1NRT,301.85,9.76,D
25.89313,-99.05595,319.86,2.02,1.39,2025-04-27,1641,T,69,6.1NRT,302.11,19.34,D
18.40428,-102.18894,330.28,1.69,1.28,2025-04-27,1645,T,80,6.1NRT,303.11,40.4,D
18.40474,-102.19531,320.03,1.69,1.28,2025-04-27,1645,T,67,6.1NRT,303.51,15.69,D
25.88951,-99.03658,336.88,2.03,1.39,2025-04-27,1641,T,87,6.1NRT,302.35,78.42,D
18.40214,-102.17973,325.08,1.7,1.28,2025-04-27,1645,T,75,6.1NRT,302.98,27.67,D
25.69763,-100.14351,326.5,1.71,1.28,2025-04-27,1641,T,73,6.1NRT,303.34,26.4,D
17.8021,-99.16456,314.36,2.97,1.64,2025-04-27,1645,T,22,6.1NRT,301.5,22.02,D
26.49283,-106.42693,314.14,1.03,1.01,2025-04-27,1641,T,47,6.1NRT,290.38,11.35,D
18.50366,-103.4909,319.76,1.37,1.16,2025-04-27,1645,T,69,6.1NRT,302.58,14.61,D
24.2837,-98.89867,317.6,2.25,1.45,2025-04-27,1643,T,28,6.1NRT,303.11,15.71,D
18.50153,-103.47773,317.61,1.37,1.16,2025-04-27,1645,T,63,6.1NRT,302.46,11.4,D
24.2711,-98.90139,323.25,2.25,1.45,2025-04-27,1643,T,71,6.1NRT,303.11,35.07,D
18.06211,-101.09304,320.05,2.08,1.4,2025-04-27,1645,T,67,6.1NRT,303.26,24.76,D
17.66101,-100.40536,311.73,2.4,1.49,2025-04-27,1645,T,45,6.1NRT,296.5,27.49,D
24.12951,-106.29205,311.05,1,1,2025-04-27,1643,T,34,6.1NRT,293.56,5.06,D
17.66362,-101.09786,312.45,2.12,1.41,2025-04-27,1645,T,53,6.1NRT,299.38,16.02,D
23.10025,-105.06241,321.47,1.03,1.01,2025-04-27,1643,T,64,6.1NRT,303.24,12.07,D
21.87927,-98.12696,320.14,2.9,1.62,2025-04-27,1643,T,47,6.1NRT,302.77,32.63,D
22.72902,-104.62865,325.29,1.07,1.03,2025-04-27,1643,T,56,6.1NRT,306.03,12.76,D
22.04802,-100.89074,321.26,1.8,1.31,2025-04-27,1643,T,16,6.1NRT,305,14.2,D
22.55156,-104.79774,316.3,1.06,1.03,2025-04-27,1643,T,22,6.1NRT,304.44,7.34,D
22.20811,-104.19664,317.76,1.12,1.05,2025-04-27,1643,T,34,6.1NRT,304.52,5.89,D
21.01673,-101.48804,323.97,1.7,1.28,2025-04-27,1643,T,40,6.1NRT,308.67,11.6,D
21.02465,-101.59901,326.83,1.67,1.27,2025-04-27,1643,T,74,6.1NRT,309.05,20.46,D
20.56897,-100.53262,320.48,2.04,1.39,2025-04-27,1643,T,50,6.1NRT,306.57,13.31,D
21.1984,-104.31322,325.63,1.13,1.06,2025-04-27,1643,T,63,6.1NRT,303.62,17.83,D
21.19109,-104.32716,352.74,1.13,1.06,2025-04-27,1643,T,96,6.1NRT,302.05,73.55,D
21.18933,-104.31609,336.06,1.13,1.06,2025-04-27,1643,T,86,6.1NRT,302.91,34.22,D
20.61447,-101.24076,320.46,1.81,1.32,2025-04-27,1643,T,58,6.1NRT,306.12,15.86,D
20.83123,-103.87592,319.83,1.21,1.09,2025-04-27,1643,T,59,6.1NRT,298.31,12.68,D
20.82934,-103.86427,323.88,1.21,1.09,2025-04-27,1643,T,70,6.1NRT,299.36,18.81,D
20.81644,-103.84521,332.91,1.21,1.09,2025-04-27,1643,T,57,6.1NRT,298.58,30.75,D
20.81308,-103.85202,331.6,1.21,1.09,2025-04-27,1643,T,55,6.1NRT,297.48,31.48,D
19.48376,-99.16953,332.91,2.74,1.58,2025-04-27,1643,T,84,6.1NRT,304.41,94.84,D
19.37637,-100.87947,324.68,2.03,1.39,2025-04-27,1643,T,68,6.1NRT,305.31,28.39,D
19.75813,-103.10706,317.25,1.39,1.17,2025-04-27,1643,T,53,6.1NRT,303.03,7.82,D
19.369,-100.86797,325.5,2.04,1.39,2025-04-27,1643,T,78,6.1NRT,305.61,33.2,D
19.21052,-100.48129,321.45,2.19,1.44,2025-04-27,1643,T,73,6.1NRT,305.44,27.11,D
19.207,-100.46227,325.64,2.2,1.44,2025-04-27,1643,T,78,6.1NRT,304.65,41.13,D
19.20619,-100.46896,329.86,2.2,1.44,2025-04-27,1643,T,82,6.1NRT,305.48,57.12,D
18.71066,-98.82227,325.13,3.02,1.65,2025-04-27,1643,T,45,6.1NRT,310.69,45.38,D
18.7035,-98.80226,325.07,3.03,1.66,2025-04-27,1643,T,67,6.1NRT,308.16,48.14,D
19.00567,-100.59975,354.11,2.17,1.43,2025-04-27,1643,T,97,6.1NRT,308.34,182.55,D
19.03395,-101.06994,322.64,2,1.38,2025-04-27,1643,T,66,6.1NRT,308.33,22.04,D
18.97735,-101.0998,333.89,1.99,1.38,2025-04-27,1643,T,83,6.1NRT,307.73,60.52,D
19.27739,-102.99534,323.11,1.44,1.19,2025-04-27,1643,T,64,6.1NRT,305.79,14.83,D
18.92451,-101.04252,322.24,2.02,1.38,2025-04-27,1643,T,64,6.1NRT,309.17,22.88,D
18.869,-100.79865,334.85,2.11,1.41,2025-04-27,1643,T,84,6.1NRT,308.78,64.82,D
18.86549,-100.77882,326.1,2.12,1.41,2025-04-27,1643,T,75,6.1NRT,308.17,32.04,D
44.01772,-119.61103,308.26,1.44,1.19,2025-04-27,1817,T,48,6.1NRT,293.67,8.76,D
44.02223,-119.61568,312.5,1.44,1.19,2025-04-27,1817,T,68,6.1NRT,294.83,14.33,D
19.4157,-155.27213,330.23,1.03,1.01,2025-04-27,2002,T,39,6.1NRT,305.37,22.9,D
19.40825,-155.28304,345.55,1.03,1.01,2025-04-27,2002,T,92,6.1NRT,315.45,46.24,D
40.16043,-77.05394,309.35,1.01,1,2025-04-27,1919,A,62,6.1NRT,297.23,4.41,D
39.9793,-81.95931,307.11,1.31,1.14,2025-04-27,1919,A,59,6.1NRT,296.41,8.46,D
40.81633,-77.12675,305.23,1.01,1,2025-04-27,1919,A,53,6.1NRT,295.16,4.14,D
40.66228,-80.34613,316.17,1.1,1.05,2025-04-27,1919,A,57,6.1NRT,295.97,13.61,D
40.62736,-81.55167,302.73,1.23,1.1,2025-04-27,1919,A,29,6.1NRT,292.06,4.03,D
40.3266,-83.54565,308.21,1.57,1.23,2025-04-27,1919,A,59,6.1NRT,296.43,10.82,D
40.80152,-82.51883,306.55,1.35,1.15,2025-04-27,1919,A,36,6.1NRT,294.09,6.27,D
40.80301,-82.50974,307.1,1.35,1.15,2025-04-27,1919,A,42,6.1NRT,293.21,7.23,D
41.24546,-80.15125,302.88,1.07,1.03,2025-04-27,1919,A,48,6.1NRT,292.85,3.92,D
41.10544,-81.38461,303.19,1.19,1.08,2025-04-27,1919,A,36,6.1NRT,292.34,4.04,D
41.23953,-81.78838,305.21,1.23,1.1,2025-04-27,1919,A,42,6.1NRT,294.22,5.34,D
41.06369,-83.60622,309.52,1.52,1.22,2025-04-27,1919,A,36,6.1NRT,295.65,7.45,D
41.45648,-81.68022,311.04,1.2,1.09,2025-04-27,1919,A,67,6.1NRT,298.67,6.38,D
41.54608,-85.79014,308.59,1.96,1.37,2025-04-27,1921,A,25,6.1NRT,295.65,10.56,D
41.55069,-85.79647,308.51,1.96,1.37,2025-04-27,1921,A,22,6.1NRT,296.16,10.36,D
41.68518,-85.90536,308.19,1.97,1.37,2025-04-27,1921,A,32,6.1NRT,292.56,11.44,D
42.80119,-80.09753,309.72,1.04,1.02,2025-04-27,1921,A,45,6.1NRT,298.55,5.25,D
41.72007,-85.91922,306.67,1.97,1.37,2025-04-27,1921,A,16,6.1NRT,292.1,9.3,D
42.84228,-89.32604,311.56,2.87,1.62,2025-04-27,1921,A,67,6.1NRT,293.76,33.32,D
44.32915,-90.14709,331.35,2.87,1.62,2025-04-27,1921,A,76,6.1NRT,291.2,142.16,D
44.34084,-90.11939,305.75,2.86,1.61,2025-04-27,1921,A,59,6.1NRT,288.05,30.3,D
44.33234,-90.1525,328.06,2.87,1.62,2025-04-27,1921,A,74,6.1NRT,290.26,122.62,D
46.03801,-86.95365,324.47,1.72,1.29,2025-04-27,1921,A,62,6.1NRT,285.17,42.9,D
17.8679,-71.36848,316.87,1,1,2025-04-27,1915,A,67,6.1NRT,300.71,5.07,D
17.86658,-71.37769,334.12,1,1,2025-04-27,1915,A,86,6.1NRT,302.59,24.25,D
17.88198,-71.33306,322.06,1,1,2025-04-27,1915,A,75,6.1NRT,302.2,9.54,D
17.92372,-71.29266,329.78,1.01,1,2025-04-27,1915,A,83,6.1NRT,302.82,18.71,D
17.9224,-71.30185,318.86,1.01,1,2025-04-27,1915,A,62,6.1NRT,302.88,6.04,D
17.91443,-71.35714,319.9,1,1,2025-04-27,1915,A,49,6.1NRT,303.39,7.25,D
17.90197,-71.50542,320.7,1,1,2025-04-27,1915,A,55,6.1NRT,303.6,6.28,D
17.96224,-71.29609,322.81,1.01,1,2025-04-27,1915,A,76,6.1NRT,303.2,11.04,D
17.96093,-71.30524,320.42,1.01,1,2025-04-27,1915,A,62,6.1NRT,304.26,8.27,D
18.33776,-70.19435,322.24,1.07,1.03,2025-04-27,1915,A,75,6.1NRT,300.63,11.45,D
19.65046,-71.62618,320.17,1.01,1,2025-04-27,1915,A,60,6.1NRT,303.65,8.78,D
19.67784,-71.49675,317.79,1.01,1.01,2025-04-27,1915,A,65,6.1NRT,299.77,6.47,D
21.3757,-78.02115,317.65,1.77,1.3,2025-04-27,1915,A,61,6.1NRT,296.97,17.16,D
21.50497,-78.50819,321.6,1.91,1.35,2025-04-27,1915,A,70,6.1NRT,292.81,35.86,D
21.71617,-78.32542,379.31,1.83,1.33,2025-04-27,1915,A,100,6.1NRT,298.17,346.58,D
21.71312,-78.34248,328.98,1.84,1.33,2025-04-27,1915,A,82,6.1NRT,293.84,47.72,D
21.71207,-78.32968,376.13,1.83,1.33,2025-04-27,1915,A,100,6.1NRT,299.6,317.78,D
21.89047,-79.82915,312.8,2.35,1.48,2025-04-27,1915,A,46,6.1NRT,294.2,21.19,D
22.25501,-78.8674,339.43,1.96,1.37,2025-04-27,1915,A,90,6.1NRT,300.25,90.83,D
22.25167,-78.88562,327.11,1.96,1.37,2025-04-27,1915,A,72,6.1NRT,298.57,46.12,D
22.26684,-78.87003,348.87,1.96,1.37,2025-04-27,1915,A,95,6.1NRT,301.69,136.13,D
22.26352,-78.88826,322.38,1.96,1.37,2025-04-27,1915,A,58,6.1NRT,299.66,31.88,D
22.26411,-78.85751,327.36,1.95,1.36,2025-04-27,1915,A,80,6.1NRT,300.95,42.46,D
22.26067,-78.87566,361.96,1.96,1.37,2025-04-27,1915,A,100,6.1NRT,302.43,220.25,D
22.35067,-79.15221,316.3,2.04,1.39,2025-04-27,1915,A,65,6.1NRT,297.6,22.13,D
22.36273,-79.1549,312.86,2.04,1.39,2025-04-27,1915,A,29,6.1NRT,296.67,13.9,D
22.30878,-83.64933,320.84,4.41,1.93,2025-04-27,1915,A,56,6.1NRT,299.01,82.95,D
22.3213,-83.61405,315.01,4.38,1.93,2025-04-27,1915,A,48,6.1NRT,297.55,39.5,D
22.31239,-83.65408,319.72,4.41,1.93,2025-04-27,1915,A,63,6.1NRT,298.97,74.7,D
25.38601,-80.77612,345.88,2.3,1.47,2025-04-27,1917,A,93,6.1NRT,304.22,149.51,D
25.39869,-80.77925,319.54,2.3,1.47,2025-04-27,1917,A,60,6.1NRT,302.96,27.51,D
26.44659,-77.09525,319.86,1.25,1.11,2025-04-27,1917,A,67,6.1NRT,302.44,10.93,D
26.45626,-77.09733,331.89,1.25,1.11,2025-04-27,1917,A,84,6.1NRT,303.83,29.33,D
27.37041,-81.77517,322.35,2.45,1.51,2025-04-27,1917,A,67,6.1NRT,304.92,31.54,D
27.36662,-81.77896,324.34,2.45,1.51,2025-04-27,1917,A,71,6.1NRT,305.96,38.24,D
34.84426,-77.11861,310.04,1.02,1.01,2025-04-27,1919,A,37,6.1NRT,272.97,9.46,D
34.84258,-77.1294,318.26,1.02,1.01,2025-04-27,1919,A,62,6.1NRT,278.26,16.33,D
36.01545,-78.04385,308.44,1.05,1.02,2025-04-27,1919,A,60,6.1NRT,296.69,5.53,D
35.63063,-80.78893,310.78,1.39,1.17,2025-04-27,1919,A,69,6.1NRT,298.95,10.72,D
36.353,-76.81192,307.91,1,1,2025-04-27,1919,A,41,6.1NRT,293.51,7.64,D
35.70771,-80.87935,307.61,1.4,1.17,2025-04-27,1919,A,51,6.1NRT,295.86,6.25,D
35.79224,-80.92432,312.04,1.4,1.17,2025-04-27,1919,A,48,6.1NRT,299.72,9.14,D
36.28255,-78.39969,307.4,1.07,1.03,2025-04-27,1919,A,24,6.1NRT,294.65,5.25,D
35.92524,-80.60302,309.98,1.34,1.15,2025-04-27,1919,A,55,6.1NRT,297.74,9.09,D
35.96106,-80.46529,315.06,1.31,1.14,2025-04-27,1919,A,73,6.1NRT,299.91,14.3,D
36.21833,-80.30308,309.77,1.28,1.12,2025-04-27,1919,A,52,6.1NRT,299.33,7.58,D
36.72037,-79.87601,310.43,1.2,1.09,2025-04-27,1919,A,61,6.1NRT,298.61,8.87,D
36.10298,-83.08791,308.2,1.85,1.33,2025-04-27,1919,A,67,6.1NRT,291.28,16.91,D
36.72978,-79.87859,308.06,1.2,1.09,2025-04-27,1919,A,43,6.1NRT,296.8,7.26,D
38.29084,-77.97902,307.93,1.01,1.01,2025-04-27,1919,A,32,6.1NRT,296.98,5.94,D
24.3129,-106.3748,323.24,2.87,1.62,2025-04-27,2055,A,77,6.1NRT,292.42,81.36,D
25.57752,-99.93486,326.59,1.07,1.03,2025-04-27,2055,A,66,6.1NRT,309.8,8.31,D
25.72938,-99.19016,336.69,1.02,1.01,2025-04-27,2055,A,83,6.1NRT,313.41,19.47,D
26.33941,-100.03822,327.18,1.06,1.03,2025-04-27,2055,A,73,6.1NRT,310.68,9.08,D
26.88491,-99.69167,323.97,1.03,1.01,2025-04-27,2055,A,63,6.1NRT,305.49,8.76,D
25.91866,-107.09639,326.78,2.97,1.64,2025-04-27,2055,A,70,6.1NRT,302.14,94.73,D
27.92121,-107.40775,322.43,2.8,1.6,2025-04-27,2055,A,65,6.1NRT,296.69,64.44,D
27.91527,-107.43568,317.46,2.82,1.6,2025-04-27,2055,A,52,6.1NRT,294.81,44.82,D
27.94662,-107.35603,375.48,2.78,1.59,2025-04-27,2055,A,100,6.1NRT,293.17,564.23,D
27.94089,-107.38318,348.61,2.79,1.6,2025-04-27,2055,A,94,6.1NRT,294.86,222.4,D
27.96565,-107.33405,328.87,2.76,1.59,2025-04-27,2055,A,40,6.1NRT,284.77,88.09,D
27.96019,-107.36009,342.02,2.78,1.59,2025-04-27,2055,A,90,6.1NRT,290.46,160.96,D
27.95457,-107.38683,343.46,2.79,1.6,2025-04-27,2055,A,91,6.1NRT,295.85,169.56,D
27.94889,-107.41378,391.14,2.8,1.6,2025-04-27,2055,A,100,6.1NRT,302.98,872.06,D
27.94281,-107.44268,325.77,2.82,1.6,2025-04-27,2055,A,42,6.1NRT,294.5,68.51,D
27.98437,-107.31332,430.05,2.75,1.59,2025-04-27,2055,A,100,6.1NRT,295.37,2093.53,D
27.97909,-107.33862,466.61,2.76,1.59,2025-04-27,2055,A,100,6.1NRT,319.81,4138.39,D
27.97388,-107.36354,412.02,2.78,1.59,2025-04-27,2055,A,100,6.1NRT,315.29,1429.47,D
27.9683,-107.39019,384.49,2.79,1.6,2025-04-27,2055,A,100,6.1NRT,304.36,722.93,D
27.96262,-107.41732,344.88,2.8,1.6,2025-04-27,2055,A,92,6.1NRT,293.59,195.78,D
27.99802,-107.3167,411.05,2.75,1.59,2025-04-27,2055,A,94,6.1NRT,287.19,1386.12,D
27.9927,-107.34229,423.91,2.76,1.59,2025-04-27,2055,A,100,6.1NRT,308.55,1834.83,D
27.98749,-107.36736,389.62,2.78,1.59,2025-04-27,2055,A,100,6.1NRT,305.75,818.91,D
27.98208,-107.39333,331.99,2.79,1.6,2025-04-27,2055,A,74,6.1NRT,294.04,94.13,D
27.95167,-107.36218,358.25,2.78,1.59,2025-04-27,2055,A,99,6.1NRT,293.13,316.75,D
27.97635,-107.31489,352.85,2.75,1.59,2025-04-27,2055,A,89,6.1NRT,286.74,262.83,D
27.97077,-107.34068,392.98,2.76,1.59,2025-04-27,2055,A,100,6.1NRT,295.38,891.86,D
27.96533,-107.36579,375.19,2.78,1.59,2025-04-27,2055,A,100,6.1NRT,300.32,549.74,D
27.95946,-107.39283,364.23,2.79,1.6,2025-04-27,2055,A,100,6.1NRT,298.76,385.12,D
27.95361,-107.4198,391.6,2.8,1.6,2025-04-27,2055,A,100,6.1NRT,301.84,887.76,D
27.98971,-107.31963,457.76,2.75,1.59,2025-04-27,2055,A,94,6.1NRT,299.28,3524.04,D
27.98436,-107.34444,459.36,2.76,1.59,2025-04-27,2055,A,100,6.1NRT,321.68,3637.23,D
27.97891,-107.36974,397.75,2.78,1.59,2025-04-27,2055,A,100,6.1NRT,312.59,1007.56,D
27.97318,-107.39628,372.47,2.79,1.6,2025-04-27,2055,A,100,6.1NRT,300.77,506.08,D
27.96733,-107.42338,316.84,2.8,1.6,2025-04-27,2055,A,28,6.1NRT,290.64,28.18,D
28.0035,-107.32237,409.42,2.75,1.59,2025-04-27,2057,A,75,6.1NRT,283.54,1331.48,D
27.998,-107.34801,405.78,2.76,1.59,2025-04-27,2057,A,94,6.1NRT,303.3,1227.3,D
27.9926,-107.37321,366,2.78,1.59,2025-04-27,2057,A,100,6.1NRT,300.05,417.93,D
28.05436,-107.65924,318.39,2.9,1.62,2025-04-27,2057,A,34,6.1NRT,291.73,48.76,D
28.04893,-107.68451,330.09,2.91,1.63,2025-04-27,2057,A,82,6.1NRT,290.84,111.69,D
28.08367,-107.72906,360.53,2.93,1.63,2025-04-27,2057,A,100,6.1NRT,288.33,400.52,D
28.07292,-107.73022,338.54,2.93,1.63,2025-04-27,2057,A,89,6.1NRT,290.29,173.64,D
30.83232,-99.84844,317.18,1,1,2025-04-27,2057,A,55,6.1NRT,299.16,5.96,D
30.83082,-99.85857,335.25,1,1,2025-04-27,2057,A,86,6.1NRT,300.93,27.24,D
31.43559,-98.65508,314.32,1.03,1.01,2025-04-27,2057,A,29,6.1NRT,297.06,4.8,D
29.73622,-108.66514,338.7,3.09,1.67,2025-04-27,2057,A,87,6.1NRT,294.52,200.66,D
29.7374,-108.66929,337.46,3.09,1.67,2025-04-27,2057,A,86,6.1NRT,293.96,190.65,D
30.48508,-109.64693,327.59,3.45,1.75,2025-04-27,2057,A,74,6.1NRT,307.78,95.19,D
30.67416,-109.14798,326.75,3.16,1.68,2025-04-27,2057,A,36,6.1NRT,303.43,79.67,D
30.67461,-109.21516,348.71,3.19,1.69,2025-04-27,2057,A,93,6.1NRT,302.82,266.48,D
30.68242,-109.18949,324.82,3.18,1.69,2025-04-27,2057,A,30,6.1NRT,302.09,66.56,D
30.70181,-109.23978,338.83,3.19,1.69,2025-04-27,2057,A,86,6.1NRT,306.7,165.52,D
34.05055,-100.85143,308.37,1,1,2025-04-27,2057,A,52,6.1NRT,281.19,7.34,D
17.58838,-90.88281,330.9,1.83,1.32,2025-04-27,2051,A,78,6.1NRT,307.49,38.41,D
17.88565,-92.92983,331.79,1.33,1.14,2025-04-27,2051,A,60,6.1NRT,308.34,25.31,D
17.88409,-92.94198,327.9,1.32,1.14,2025-04-27,2051,A,74,6.1NRT,306.32,19.06,D
17.89568,-92.93124,322.19,1.33,1.14,2025-04-27,2051,A,44,6.1NRT,305.12,9.84,D
17.89431,-93.17458,347.42,1.28,1.12,2025-04-27,2051,A,93,6.1NRT,302.9,63.29,D
17.89276,-93.18633,388.85,1.28,1.12,2025-04-27,2051,A,100,6.1NRT,307.95,258.07,D
18.10828,-91.78859,327.17,1.6,1.24,2025-04-27,2051,A,74,6.1NRT,307.86,21.85,D
18.1065,-91.80321,328.81,1.59,1.24,2025-04-27,2051,A,77,6.1NRT,306.47,26.39,D
17.88408,-95.07339,328.51,1.05,1.02,2025-04-27,2051,A,74,6.1NRT,308.42,12.21,D
17.50411,-97.91557,344.46,1.07,1.03,2025-04-27,2051,A,91,6.1NRT,309.67,43.44,D
18.13462,-93.61902,327.22,1.22,1.1,2025-04-27,2051,A,76,6.1NRT,302.18,19.3,D
18.35802,-92.00323,320.45,1.55,1.23,2025-04-27,2051,A,60,6.1NRT,304.05,13.94,D
18.36882,-92.0047,334.03,1.55,1.23,2025-04-27,2051,A,83,6.1NRT,304,44.61,D
18.3223,-93.0221,335.87,1.33,1.14,2025-04-27,2051,A,65,6.1NRT,299.51,44.38,D
18.32075,-93.03428,347.97,1.32,1.14,2025-04-27,2051,A,71,6.1NRT,300.61,77.08,D
18.04075,-95.20744,330.75,1.04,1.02,2025-04-27,2051,A,51,6.1NRT,306.24,17.25,D
